p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.359048974995555e-7,0.40788714012238514,0.482,0.335,0.011761150039435507,16,Bex4
4.452529039692243e-7,0.3582221529451304,0.535,0.376,0.01201336860199364,16,Eif3g
4.4680406536800456e-7,0.6230592889318145,0.478,0.339,0.012055220487694132,16,Gpbp1
4.4724843935850795e-7,0.5303579878906908,0.482,0.334,0.012067210142331903,16,Tiprl
4.6672830175447313e-7,-2.7318112167598336,0.509,0.642,0.012592796309637439,16,Dlx2
4.6712839228038613e-7,-0.2677345567266385,0.735,0.576,0.012603591152117097,16,Sarnp
4.751124508067245e-7,-0.5443637977035365,0.128,0.277,0.012819009035216234,16,Pnrc1
4.811583995491478e-7,0.27359410037473064,0.283,0.159,0.012982134778235557,16,Plppr1
4.837606486956131e-7,0.3722209100848548,0.208,0.106,0.013052346062456338,16,Nexmif
4.871341841822832e-7,0.2888122189797026,0.248,0.134,0.013143367423422182,16,Med29
5.641773328224896e-7,-0.6655941985387225,0.044,0.169,0.015222068616883593,16,Spon1
5.697635621558118e-7,-0.47473010468977617,0.04,0.162,0.015372790670525958,16,Zeb1
6.317934533974671e-7,-0.8204449491425339,0.204,0.362,0.01704641916611706,16,Trim8
6.472792268032945e-7,-9.672765078228528,0.314,0.448,0.017464240818379686,16,Gm17750
6.537312235184057e-7,0.4850953603040047,0.407,0.265,0.017638322141750106,16,Ciao2a
6.604755094768138e-7,-9.654992806814048,0.96,0.855,0.017820289721193913,16,Rpl4
6.618712865793504e-7,0.3689025805059012,0.23,0.123,0.01785794918319745,16,Rrp9
6.811138191786712e-7,-2.968941292151973,0.199,0.348,0.018377131955259727,16,Gpm6a
6.837274202904957e-7,-17.55577380048944,0.814,0.665,0.018447649526857866,16,Tecr
7.050717228853724e-7,0.5363076938338303,0.628,0.474,0.019023540155170233,16,Eif4e
7.063860989307972e-7,0.5047946427833876,0.412,0.266,0.019059003335251838,16,Tardbp
7.106393176294903e-7,-0.8007788871978522,0.084,0.219,0.019173759428961278,16,Ier5
7.107129662455529e-7,0.38464457728707674,0.186,0.091,0.019175746542271263,16,Zmym2
7.362103380064527e-7,-2.068504734215221,0.403,0.564,0.0198636911297521,16,B930095G15Rik
7.6489268562789e-7,-1.4586808834646032,0.146,0.063,0.020637569550926098,16,Plppr4
8.312083021582984e-7,0.579985871548865,0.283,0.164,0.02242683120053305,16,Arhgap5
8.665232835639264e-7,-1.0353186139311121,0.053,0.177,0.0233796647138383,16,Tspan7
1.0000140111390704e-6,0.4964266327710638,0.478,0.324,0.026981378034543257,16,Mrps21
1.0098583403824656e-6,0.4321776320655711,0.252,0.139,0.027246987881859305,16,Zfp451
1.0746492951416004e-6,0.2630089598962759,0.177,0.086,0.028995112632215523,16,Opa1
1.1233795743556218e-6,0.6690467676688907,0.584,0.431,0.030309904295689034,16,Ube2k
1.1319747473597951e-6,-1.7184577864142445,0.456,0.602,0.030541810658514634,16,Map1lc3b
1.1457863748580209e-6,0.396516225901257,0.27,0.154,0.03091446218004426,16,Smim26
1.2132943844115444e-6,0.2963016627869624,0.217,0.114,0.03273589578580788,16,Mrps28
1.2316567532812316e-6,0.4869947818388396,0.381,0.245,0.03323133086028091,16,Mrps36
