p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.7430835475720684e-184,1.1841394902131441,0.441,0.125,1.0099213719704197e-179,12,Midn
1.723305582452408e-181,1.543035263942854,0.752,0.368,4.649650792014842e-177,12,Mageh1
2.7382586317842067e-181,1.6879478332609736,0.435,0.124,7.388095614416968e-177,12,Carnmt1
3.1402813400689302e-180,0.4903371966883281,0.619,0.241,8.47279308363998e-176,12,Tmem9b
2.944412804157851e-179,1.6665417970881515,0.631,0.251,7.944320186898297e-175,12,Tspan6
3.78420278841001e-176,0.8388333813239409,0.303,0.065,1.0210157543409047e-171,12,Prkcb
1.0607721671415122e-174,0.6030808835920922,0.234,0.041,2.862069384164514e-170,12,Itgav
2.222312957968362e-170,0.34592992137111045,0.13,0.013,5.996022591894437e-166,12,Spry1
8.267359507093307e-170,0.6072503988785942,0.193,0.029,2.230616268608845e-165,12,Usp51
1.9115229588906091e-168,0.5213513009781099,0.299,0.065,5.1574800953827525e-164,12,Brinp1
4.933708154653069e-167,0.6516870140611014,0.207,0.034,1.3311637972069447e-162,12,Ehd3
1.45969339103006e-165,0.5632670026438733,0.214,0.036,3.938398738338205e-161,12,Limd1
1.2565388926313647e-164,0.6476295365740409,0.384,0.104,3.3902675862086854e-160,12,Vstm2b
1.3786658884289814e-163,0.25135351496944686,0.102,0.009,3.719778433570235e-159,12,Grid1
5.57233285605309e-163,1.1931606776885775,0.415,0.12,1.5034711278916842e-158,12,Spon1
9.320201207153178e-162,1.6581729493424255,0.537,0.199,2.514683487701999e-157,12,Fip1l1
2.623191603374196e-161,0.3305423844596628,0.135,0.015,7.077633265063918e-157,12,Shc4
9.356416456179724e-157,1.0172531823922717,0.48,0.161,2.5244547240418515e-152,12,Mtarc2
9.061542848633439e-156,2.016105543418762,0.476,0.16,2.444894875989788e-151,12,Vcan
1.3457840020837858e-155,0.38842984692159066,0.166,0.024,3.6310598160222626e-151,12,Usp24
7.068463051238867e-154,0.4843743924391413,0.177,0.027,1.9071420158547588e-149,12,Lrrtm2
8.940665188163639e-154,0.5369382316099233,0.182,0.028,2.4122808744184313e-149,12,Serinc5
9.686360595576673e-154,0.41684572663025804,0.185,0.029,2.613476952292542e-149,12,Lypd1
2.621055394834374e-153,1.1651534825346428,0.43,0.134,7.071869560802624e-149,12,Tacc2
7.338384144583264e-153,0.7746049407968774,0.388,0.112,1.9799694260500105e-148,12,Tm7sf3
6.937043308695989e-152,0.6880070658696542,0.254,0.053,1.8716836551192646e-147,12,Marchf1
9.24464474177564e-152,0.3598506627447966,0.537,0.206,2.4942975977784854e-147,12,Papss1
9.60874335858004e-152,0.4528095502736272,0.185,0.03,2.592535045578481e-147,12,Gria4
1.5914278457690496e-150,0.6941446056729151,0.217,0.04,4.293831470669473e-146,12,Kcnd2
3.2616993482089543e-150,0.4209649920763553,0.174,0.027,8.80039101140258e-146,12,Tgfa
1.518533745966264e-149,0.5826895539149983,0.238,0.048,4.097155899991577e-145,12,Me1
1.0628133366581525e-148,0.5886486680062644,0.241,0.049,2.8675766636373613e-144,12,Masp1
4.4767706505223596e-147,0.4876178357224808,0.193,0.033,1.2078774892174378e-142,12,Elfn2
8.729468167539878e-147,0.3115583258912404,0.107,0.011,2.3552978062839343e-142,12,Dmrta1
5.765215837719607e-146,0.7893704235272498,0.268,0.06,1.555512885175127e-141,12,Gpt2
1.241963202438449e-143,1.6475481490210588,0.674,0.321,3.350940916499179e-139,12,Txndc15
1.262786576207788e-142,0.9310386456585594,0.35,0.098,3.407124461266233e-138,12,Nova1
7.165935195167251e-142,0.49444213851583835,0.196,0.035,1.933440975008076e-137,12,Susd4
8.191245000562131e-142,0.9289023434879248,0.443,0.147,2.2100798136016686e-137,12,Hacd1
9.357711195105948e-142,0.2723442285144485,0.12,0.014,2.5248040575515358e-137,12,Lrrc4c
9.897291269144792e-141,0.2615608030651052,0.112,0.012,2.6703881573279565e-136,12,4930549P19Rik
2.7482899319466835e-140,0.43442128308119754,0.186,0.032,7.415161065385347e-136,12,Gas2
2.879282114943473e-140,0.8922005126931007,0.26,0.058,7.768591074328984e-136,12,Sema5b
1.022213460152376e-139,0.752420833807663,0.351,0.098,2.758034136837126e-135,12,Cd302
4.590167608737346e-139,0.7491072202846066,0.33,0.088,1.2384731225134234e-134,12,Nim1k
4.862188600061901e-138,0.4601031132250277,0.231,0.047,1.3118671061827015e-133,12,Scn1a
6.544088920276814e-138,0.8631518139888735,0.459,0.16,1.7656606315798873e-133,12,Reep3
6.595459293435973e-138,0.3445265671943317,0.144,0.02,1.7795208719619597e-133,12,Ampd3
1.9143352240168352e-135,0.5273327524132011,0.213,0.042,5.165067867919823e-131,12,Taf9b
5.926572809805894e-135,0.4465186066557608,0.184,0.032,1.5990486098137282e-130,12,Gabrg1
1.798996714086576e-134,0.6722515838687935,0.184,0.032,4.853873034276991e-130,12,Cav2
9.53391260776293e-134,0.56083770517317455,0.211,0.041,2.572344960700516e-129,12,Dscam
1.7103765240131926e-133,0.7158820704295134,0.304,0.08,4.614766899439995e-129,12,1700025G04Rik
4.4531151428659525e-133,1.0798059817385697,0.48,0.177,1.2014949966966627e-128,12,2610001J05Rik
9.285939510632643e-133,0.3381319636506136,0.145,0.021,2.5054393393637934e-128,12,1700066M21Rik
1.8028082399077354e-131,0.530324503350185,0.229,0.049,4.8641569120950604e-127,12,Polg
8.942003721883771e-131,0.5323102152053875,0.222,0.046,2.4126420242014602e-126,12,Grm5
3.0826210440803014e-130,0.4200534700189538,0.18,0.032,8.317219839033061e-126,12,Mro
2.5734937378487827e-128,2.6581528389925633,0.498,0.2,6.943543454089801e-124,12,Mrps7
6.470031643573952e-128,0.7820334547099548,0.688,0.357,1.745679237752688e-123,12,Emc10
4.5729662469624945e-127,2.762844034954309,0.632,0.319,1.2338320230929507e-122,12,Cfap20
2.1820889073125496e-126,0.49685272345809783,0.201,0.04,5.88749408081999e-122,12,Flrt3
2.2275561109883874e-126,1.137673351201995,0.346,0.104,6.010169143057768e-122,12,Rev3l
3.471029712744179e-126,0.3054029934774827,0.138,0.02,9.365185267955069e-122,12,Sez6l
1.517144926540224e-125,0.571290734511834,0.23,0.051,4.0934087262981785e-121,12,Ntrk3
4.300210437648531e-125,2.434026171457472,0.528,0.219,1.16023977818195e-120,12,Ankrd11
2.2854831410656213e-124,0.551401990682687,0.319,0.089,6.166462062909153e-120,12,Zfp36l2
2.2575709181108557e-123,0.5965269020803373,0.177,0.032,6.0911520941549e-119,12,Creb5
1.2793201037203777e-121,1.0856155234680376,0.233,0.054,3.4517335718479514e-117,12,Tmem179
1.2806621111595262e-120,0.9683958725891808,0.481,0.19,3.4553544421195176e-116,12,Chpt1
2.564572087867519e-120,0.3720727978756541,0.171,0.031,6.919471950275353e-116,12,Gm49874
2.1707557580848526e-118,0.5607340459896375,0.228,0.052,5.856916110888741e-114,12,Gm42583
3.0494910773318386e-118,0.3968437331366186,0.163,0.029,8.227831875749034e-114,12,Phxr4
5.545082567301624e-117,0.7400135549741651,0.202,0.043,1.4961187274836514e-112,12,Tnk2
8.244527067507567e-117,1.0019689002121384,0.724,0.409,2.2244558480842167e-112,12,Snx3
3.0020509738837937e-115,0.29394395604288204,0.107,0.013,8.099833732635863e-111,12,Caskin2
